Unnamed: 0,REF_U_1,REF_U_2,REF_U_3,REF_tau_11,REF_tau_12,REF_tau_13,REF_tau_22,REF_tau_23,REF_tau_33,REF_k,REF_a_11,REF_a_12,REF_a_13,REF_a_22,REF_a_23,REF_a_33,REF_b_11,REF_b_12,REF_b_13,REF_b_22,REF_b_23,REF_b_33,REF_gradU_11,REF_gradU_12,REF_gradU_13,REF_gradU_21,REF_gradU_22,REF_gradU_23,REF_gradU_31,REF_gradU_32,REF_gradU_33,REF_divtau_1,REF_divtau_2,REF_divtau_3,REF_tauplus_11,REF_tauplus_12,REF_tauplus_13,REF_tauplus_21,REF_tauplus_22,REF_tauplus_23,REF_tauplus_31,REF_tauplus_32,REF_tauplus_33,REF_Uplus_1,REF_Uplus_2,REF_Uplus_3,REF_yplus,Case
34,15.322012,0.00010033951,0.0,33.164806,-1.3342081,0.0,0.334547,0.0,6.38498,19.942167,19.870028,-1.3342081,0.0,-12.960231,0.0,-6.909797,0.4981913,-0.033451933,0.0,-0.3249454,0.0,-0.1732459,-5.876417,411452.9,0.0,0.0,5.876417,0.0,0.0,0.0,0.0,-86228.19,26932.846,0.0,4.703837,-0.18923365,0.0,-0.18923365,0.047449537,0.0,0.0,0.0,0.9055957,5.770364,3.7788475e-05,0.0,6.1143975,fp_3970
35,15.933998,0.00010887605,0.0,35.112415,-1.4611634,0.0,0.37308118,0.0,6.680488,21.082993,21.057087,-1.4611634,0.0,-13.682246,0.0,-7.37484,0.49938563,-0.034652658,0.0,-0.32448542,0.0,-0.17490022,-6.0712194,402364.72,0.0,0.0,6.0712194,0.0,0.0,0.0,0.0,-88172.76,28509.158,0.0,4.9800706,-0.20724,0.0,-0.20724,0.052914917,0.0,0.0,0.0,0.9475083,6.0008416,4.1003386e-05,0.0,6.395433,fp_3970
36,16.519922,0.000118458884,0.0,36.884712,-1.5972639,0.0,0.41971648,0.0,6.9620633,22.133245,22.129213,-1.5972639,0.0,-14.33578,0.0,-7.7934337,0.49990892,-0.036082912,0.0,-0.32385173,0.0,-0.17605717,-6.2560167,392623.84,0.0,0.0,6.2560167,0.0,0.0,0.0,0.0,-88806.21,29986.64,0.0,5.231439,-0.22654344,0.0,-0.22654344,0.05952931,0.0,0.0,0.0,0.9874447,6.221504,4.4612345e-05,0.0,6.6844993,fp_3970
37,17.119759,0.00012836774,0.0,38.692635,-1.7376126,0.0,0.46813962,0.0,7.25023,23.205503,23.222301,-1.7376126,0.0,-15.002195,0.0,-8.220105,0.5003619,-0.037439667,0.0,-0.3232465,0.0,-0.17711543,-6.445082,382579.03,0.0,0.0,6.445082,0.0,0.0,0.0,0.0,-89368.9,31496.988,0.0,5.487861,-0.2464494,0.0,-0.2464494,0.066397265,0.0,0.0,0.0,1.028316,6.4474063,4.8344078e-05,0.0,6.9818263,fp_3970
38,17.736736,0.00013855976,0.0,40.552227,-1.8819721,0.0,0.5179466,0.0,7.546632,24.308403,24.346624,-1.8819721,0.0,-15.687655,0.0,-8.65897,0.5007862,-0.03871032,0.0,-0.32267967,0.0,-0.17810652,-6.6395507,372247.16,0.0,0.0,6.6395507,0.0,0.0,0.0,0.0,-89947.67,33050.496,0.0,5.751611,-0.2669242,0.0,-0.2669242,0.073461495,0.0,0.0,0.0,1.0703553,6.679764,5.218246e-05,0.0,7.2876506,fp_3970
39,18.32914,0.00014985398,0.0,42.20965,-2.0298932,0.0,0.5750934,0.0,7.831896,25.30832,25.337437,-2.0298932,0.0,-16.29712,0.0,-9.040317,0.50057524,-0.04010328,0.0,-0.3219716,0.0,-0.17860366,-6.8194833,361653.72,0.0,0.0,6.8194833,0.0,0.0,0.0,0.0,-89549.52,34492.207,0.0,5.9866867,-0.2879042,0.0,-0.2879042,0.08156675,0.0,0.0,0.0,1.1108149,6.9028664,5.6435932e-05,0.0,7.6022143,fp_3970
40,18.925327,0.00016172351,0.0,43.834927,-2.1818662,0.0,0.6357157,0.0,8.119206,26.294924,26.304977,-2.1818662,0.0,-16.894234,0.0,-9.410743,0.50019115,-0.041488353,0.0,-0.32124516,0.0,-0.178946,-6.9983006,350768.06,0.0,0.0,6.9983006,0.0,0.0,0.0,0.0,-88830.61,35926.477,0.0,6.2172036,-0.30945885,0.0,-0.30945885,0.09016495,0.0,0.0,0.0,1.1515647,7.1273947,6.0906066e-05,0.0,7.925767,fp_3970
41,19.538555,0.00017393223,0.0,45.50665,-2.338182,0.0,0.6980705,0.0,8.414726,27.309723,27.300167,-2.338182,0.0,-17.508411,0.0,-9.791756,0.49982503,-0.0428086,0.0,-0.3205527,0.0,-0.17927234,-7.182228,339571.28,0.0,0.0,7.182228,0.0,0.0,0.0,0.0,-88091.16,37401.734,0.0,6.4543076,-0.33162946,0.0,-0.33162946,0.09900887,0.0,0.0,0.0,1.1934791,7.35834,6.550395e-05,0.0,8.258566,fp_3970
42,20.128149,0.00018704806,0.0,46.970703,-2.4940193,0.0,0.76727366,0.0,8.700874,28.219427,28.157753,-2.4940193,0.0,-18.045677,0.0,-10.112077,0.49890727,-0.04418976,0.0,-0.31973857,0.0,-0.17916872,-7.3397365,328397.56,0.0,0.0,7.3397365,0.0,0.0,0.0,0.0,-86678.15,38755.69,0.0,6.6619577,-0.35373223,0.0,-0.35373223,0.108824104,0.0,0.0,0.0,1.234064,7.5803847,7.044345e-05,0.0,8.600876,fp_3970
43,20.71303,0.00020083121,0.0,48.34276,-2.651719,0.0,0.841109,0.0,8.985864,29.084866,28.952848,-2.651719,0.0,-18.548801,0.0,-10.404047,0.4977305,-0.045585893,0.0,-0.31887376,0.0,-0.17885672,-7.48515,317084.22,0.0,0.0,7.48515,0.0,0.0,0.0,0.0,-84882.92,40062.695,0.0,6.8565593,-0.37609914,0.0,-0.37609914,0.119296335,0.0,0.0,0.0,1.2744848,7.8006544,7.563427e-05,0.0,8.952968,fp_3970
44,21.314625,0.00021500823,0.0,49.754025,-2.8139255,0.0,0.9170543,0.0,9.278997,29.975039,29.770666,-2.8139255,0.0,-19.066303,0.0,-10.704362,0.49659097,-0.046937812,0.0,-0.31803638,0.0,-0.1785546,-7.6347184,305447.6,0.0,0.0,7.6347184,0.0,0.0,0.0,0.0,-83036.39,41407.05,0.0,7.056722,-0.3991052,0.0,-0.3991052,0.13006783,0.0,0.0,0.0,1.3160604,8.027219,8.097342e-05,0.0,9.315122,fp_3970
45,21.890997,0.00023010337,0.0,50.95163,-2.9722915,0.0,0.9997267,0.0,9.562678,30.757017,30.44695,-2.9722915,0.0,-19.504951,0.0,-10.941999,0.4949594,-0.04831892,0.0,-0.31708133,0.0,-0.1778781,-7.772904,294072.47,0.0,0.0,7.772904,0.0,0.0,0.0,0.0,-80755.04,42611.543,0.0,7.226581,-0.4215666,0.0,-0.4215666,0.14179343,0.0,0.0,0.0,1.3562956,8.244285,8.665834e-05,0.0,9.687624,fp_3970
46,22.458326,0.00024593846,0.0,52.030666,-3.1300848,0.0,1.0875028,0.0,9.843741,31.480955,31.043364,-3.1300848,0.0,-19.899801,0.0,-11.143562,0.4930499,-0.04971394,0.0,-0.31606093,0.0,-0.17698894,-7.905619,282729.62,0.0,0.0,7.905619,0.0,0.0,0.0,0.0,-78178.67,43743.21,0.0,7.3796234,-0.44394675,0.0,-0.44394675,0.1542429,0.0,0.0,0.0,1.3961594,8.457944,9.262193e-05,0.0,10.070772,fp_3970
47,23.041868,0.00026222607,0.0,53.14054,-3.292387,0.0,1.1777873,0.0,10.132837,32.225582,31.65682,-3.292387,0.0,-20.305935,0.0,-11.350884,0.4911753,-0.051083438,0.0,-0.31505924,0.0,-0.17611605,-8.042127,271062.62,0.0,0.0,8.042127,0.0,0.0,0.0,0.0,-75528.68,44907.215,0.0,7.5370393,-0.46696648,0.0,-0.46696648,0.16704814,0.0,0.0,0.0,1.4371625,8.67771,9.875595e-05,0.0,10.46487,fp_3970
48,23.59468,0.00027951316,0.0,54.01935,-3.447131,0.0,1.2749802,0.0,10.410069,32.8522,32.11788,-3.447131,0.0,-20.626486,0.0,-11.491396,0.48882392,-0.05246423,0.0,-0.31392854,0.0,-0.17489539,-8.159227,259922.48,0.0,0.0,8.159227,0.0,0.0,0.0,0.0,-72645.83,45895.133,0.0,7.661682,-0.4889141,0.0,-0.4889141,0.18083324,0.0,0.0,0.0,1.476483,8.885901,0.00010526637,0.0,10.87023,fp_3970
49,24.139923,0.00029755753,0.0,54.79373,-3.6002843,0.0,1.3770841,0.0,10.685306,33.428062,32.508358,-3.6002843,0.0,-20.908289,0.0,-11.600069,0.48624355,-0.053851232,0.0,-0.31273562,0.0,-0.17350794,-8.268185,248888.05,0.0,0.0,8.268185,0.0,0.0,0.0,0.0,-69603.14,46808.08,0.0,7.771515,-0.5106362,0.0,-0.5106362,0.19531485,0.0,0.0,0.0,1.5155202,9.091243,0.00011206199,0.0,11.287173,fp_3970
50,24.700747,0.00031611757,0.0,55.59025,-3.7578146,0.0,1.4821061,0.0,10.968406,34.02038,32.909992,-3.7578146,0.0,-21.198147,0.0,-11.711847,0.48368058,-0.055228878,0.0,-0.3115507,0.0,-0.17212987,-8.380256,237538.27,0.0,0.0,8.380256,0.0,0.0,0.0,0.0,-66473.49,47747.117,0.0,7.884486,-0.5329791,0.0,-0.5329791,0.21021034,0.0,0.0,0.0,1.555673,9.302453,0.000119051816,0.0,11.716032,fp_3970
51,25.220934,0.00033567805,0.0,56.127728,-3.9030352,0.0,1.5942663,0.0,11.234552,34.47827,33.142212,-3.9030352,0.0,-21.391249,0.0,-11.750963,0.4806246,-0.05660137,0.0,-0.31021348,0.0,-0.17041114,-8.475935,227055.92,0.0,0.0,8.475935,0.0,0.0,0.0,0.0,-63318.957,48452.617,0.0,7.9607186,-0.553576,0.0,-0.553576,0.22611828,0.0,0.0,0.0,1.5934211,9.498359,0.00012641841,0.0,12.157146,fp_3970
52,25.741283,0.00035591944,0.0,56.607456,-4.0480437,0.0,1.710705,0.0,11.501805,34.909985,33.334133,-4.0480437,0.0,-21.562618,0.0,-11.771517,0.4774298,-0.05797831,0.0,-0.30883166,0.0,-0.16859815,-8.569265,216583.23,0.0,0.0,8.569265,0.0,0.0,0.0,0.0,-60091.023,49110.727,0.0,8.028759,-0.57414293,0.0,-0.57414293,0.24263303,0.0,0.0,0.0,1.6313262,9.694325,0.00013404145,0.0,12.610867,fp_3970
53,26.276505,0.0003767393,0.0,57.100895,-4.1971965,0.0,1.8304713,0.0,11.776696,35.35403,33.53154,-4.1971965,0.0,-21.738884,0.0,-11.792658,0.47422513,-0.059359513,0.0,-0.30744562,0.0,-0.16677953,-8.665262,205811.25,0.0,0.0,8.665262,0.0,0.0,0.0,0.0,-56770.84,49787.64,0.0,8.098745,-0.5952975,0.0,-0.5952975,0.25961974,0.0,0.0,0.0,1.6703146,9.895893,0.00014188234,0.0,13.077553,fp_3970
54,26.75713,0.00039882696,0.0,57.304996,-4.328134,0.0,1.9572275,0.0,12.026662,35.644444,33.542034,-4.328134,0.0,-21.805735,0.0,-11.7362995,0.4705086,-0.060712606,0.0,-0.30587846,0.0,-0.16463014,-8.738434,196331.72,0.0,0.0,8.738434,0.0,0.0,0.0,0.0,-53663.953,50155.027,0.0,8.127693,-0.6138687,0.0,-0.6138687,0.27759784,0.0,0.0,0.0,1.7057678,10.0769,0.00015020068,0.0,13.557576,fp_3970
55,27.251331,0.00042154733,0.0,57.514244,-4.462763,0.0,2.087614,0.0,12.283697,35.942776,33.55239,-4.462763,0.0,-21.874237,0.0,-11.678154,0.46674734,-0.062081493,0.0,-0.30429253,0.0,-0.16245481,-8.813638,186584.9,0.0,0.0,8.813638,0.0,0.0,0.0,0.0,-50468.973,50532.17,0.0,8.157371,-0.6329634,0.0,-0.6329634,0.29609087,0.0,0.0,0.0,1.7422236,10.263019,0.00015875732,0.0,14.051316,fp_3970
56,27.741241,0.00044501756,0.0,57.661594,-4.595068,0.0,2.222171,0.0,12.538834,36.2113,33.52073,-4.595068,0.0,-21.918695,0.0,-11.602033,0.462849,-0.06344798,0.0,-0.30264995,0.0,-0.16019906,-8.884229,177000.5,0.0,0.0,8.884229,0.0,0.0,0.0,0.0,-47304.906,50833.39,0.0,8.17827,-0.6517285,0.0,-0.6517285,0.31517538,0.0,0.0,0.0,1.7784103,10.447522,0.00016759634,0.0,14.559167,fp_3970
57,28.196287,0.00046942534,0.0,57.63304,-4.714779,0.0,2.361752,0.0,12.776732,36.385765,33.375866,-4.714779,0.0,-21.895424,0.0,-11.480443,0.4586391,-0.06478878,0.0,-0.300879,0.0,-0.1577601,-8.938891,168312.33,0.0,0.0,8.938891,0.0,0.0,0.0,0.0,-44374.742,50913.152,0.0,8.17422,-0.6687074,0.0,-0.6687074,0.33497247,0.0,0.0,0.0,1.8121519,10.618895,0.00017678847,0.0,15.08153,fp_3970
58,28.664335,0.00049453066,0.0,57.603672,-4.8379107,0.0,2.505322,0.0,13.02143,36.565212,33.226864,-4.8379107,0.0,-21.871487,0.0,-11.355378,0.45435077,-0.066154554,0.0,-0.29907507,0.0,-0.1552757,-8.995116,159375.86,0.0,0.0,8.995116,0.0,0.0,0.0,0.0,-41360.844,50995.19,0.0,8.170055,-0.6861714,0.0,-0.6861714,0.3553353,0.0,0.0,0.0,1.8468579,10.795165,0.00018624327,0.0,15.618821,fp_3970
59,29.105885,0.00052064384,0.0,57.452805,-4.95101,0.0,2.6526484,0.0,13.251684,36.678566,33.000423,-4.95101,0.0,-21.79973,0.0,-11.200695,0.44985977,-0.06749187,0.0,-0.29717258,0.0,-0.15268719,-9.048731,151155.33,0.0,0.0,9.048731,0.0,0.0,0.0,0.0,-38579.773,50897.47,0.0,8.148657,-0.70221263,0.0,-0.70221263,0.37623096,0.0,0.0,0.0,1.8795153,10.961454,0.00019607767,0.0,16.171467,fp_3970
60,29.5364,0.0005476756,0.0,57.22606,-5.0593047,0.0,2.80398,0.0,13.475804,36.752922,32.72411,-5.0593047,0.0,-21.697968,0.0,-11.026143,0.4451906,-0.068828605,0.0,-0.29518697,0.0,-0.15000363,-9.101376,143275.97,0.0,0.0,9.101376,0.0,0.0,0.0,0.0,-35908.402,50688.945,0.0,8.116497,-0.7175723,0.0,-0.7175723,0.39769465,0.0,0.0,0.0,1.9113028,11.1235895,0.00020625799,0.0,16.739904,fp_3970
61,29.975754,0.0005755004,0.0,56.984615,-5.169523,0.0,2.9594703,0.0,13.704345,36.824215,32.43514,-5.169523,0.0,-21.590006,0.0,-10.845132,0.440405,-0.07019189,0.0,-0.2931496,0.0,-0.14725544,-9.15439,135255.61,0.0,0.0,9.15439,0.0,0.0,0.0,0.0,-33190.754,50459.723,0.0,8.0822525,-0.7332047,0.0,-0.7332047,0.41974816,0.0,0.0,0.0,1.9437172,11.289053,0.000216737,0.0,17.324587,fp_3970
62,30.371925,0.0006044523,0.0,56.604065,-5.2640467,0.0,3.1167336,0.0,13.907483,36.81414,32.061306,-5.2640467,0.0,-21.426027,0.0,-10.635278,0.43544823,-0.0714949,0.0,-0.2910027,0.0,-0.14444555,-9.190675,128360.08,0.0,0.0,9.190675,0.0,0.0,0.0,0.0,-30879.13,49986.805,0.0,8.028278,-0.74661124,0.0,-0.74661124,0.44205314,0.0,0.0,0.0,1.9725287,11.438253,0.00022764046,0.0,17.925978,fp_3970
63,30.779417,0.00063423155,0.0,56.21264,-5.3612714,0.0,3.2784908,0.0,14.116426,36.80378,31.676788,-5.3612714,0.0,-21.257362,0.0,-10.419426,0.43034694,-0.072835885,0.0,-0.2887932,0.0,-0.14155376,-9.227995,121267.49,0.0,0.0,9.227995,0.0,0.0,0.0,0.0,-28501.45,49500.367,0.0,7.9727616,-0.7604009,0.0,-0.7604009,0.46499553,0.0,0.0,0.0,2.0021636,11.591718,0.0002388555,0.0,18.544556,fp_3970
64,31.168186,0.0006649961,0.0,55.757454,-5.451199,0.0,3.4420266,0.0,14.312953,36.756218,31.253311,-5.451199,0.0,-21.062119,0.0,-10.191193,0.42514318,-0.07415343,0.0,-0.28651097,0.0,-0.13863222,-9.263642,114697.586,0.0,0.0,9.263642,0.0,0.0,0.0,0.0,-26324.592,48885.93,0.0,7.908202,-0.7731555,0.0,-0.7731555,0.48819017,0.0,0.0,0.0,2.0300374,11.738131,0.0002504416,0.0,19.18081,fp_3970
65,31.543793,0.0006967471,0.0,55.24724,-5.535643,0.0,3.6079624,0.0,14.500397,36.6778,30.795372,-5.535643,0.0,-20.843903,0.0,-9.951468,0.41980943,-0.07546313,0.0,-0.28414878,0.0,-0.13566066,-9.298118,108519.75,0.0,0.0,9.298118,0.0,0.0,0.0,0.0,-24300.371,48162.727,0.0,7.835837,-0.78513235,0.0,-0.78513235,0.5117252,0.0,0.0,0.0,2.056623,11.879586,0.00026239923,0.0,19.835247,fp_3970
66,31.923782,0.00072944997,0.0,54.715397,-5.6204515,0.0,3.7777162,0.0,14.689176,36.591145,30.321302,-5.6204515,0.0,-20.61638,0.0,-9.704921,0.41432568,-0.076800704,0.0,-0.2817127,0.0,-0.13261297,-9.332382,102313.05,0.0,0.0,9.332382,0.0,0.0,0.0,0.0,-22273.412,47399.26,0.0,7.7604046,-0.7971609,0.0,-0.7971609,0.53580177,0.0,0.0,0.0,2.0833979,12.022693,0.00027471533,0.0,20.508387,fp_3970
67,32.27091,0.000763393,0.0,54.119884,-5.6935763,0.0,3.945957,0.0,14.85565,36.460747,29.812721,-5.6935763,0.0,-20.361206,0.0,-9.451514,0.40883312,-0.078078166,0.0,-0.27922094,0.0,-0.12961219,-9.3593855,96945.86,0.0,0.0,9.3593855,0.0,0.0,0.0,0.0,-20567.988,46479.055,0.0,7.6759415,-0.80753237,0.0,-0.80753237,0.5596637,0.0,0.0,0.0,2.1070094,12.153422,0.0002874985,0.0,21.200762,fp_3970
68,32.627953,0.000798306,0.0,53.507355,-5.768791,0.0,4.1190057,0.0,15.026881,36.32662,29.289606,-5.768791,0.0,-20.098742,0.0,-9.190865,0.40314245,-0.07940171,0.0,-0.27663928,0.0,-0.12650317,-9.387161,91425.3,0.0,0.0,9.387161,0.0,0.0,0.0,0.0,-18813.83,45532.55,0.0,7.589065,-0.8182003,0.0,-0.8182003,0.58420753,0.0,0.0,0.0,2.1312954,12.287888,0.00030064693,0.0,21.912924,fp_3970
69,32.960423,0.0008343086,0.0,52.859715,-5.8353114,0.0,4.2899384,0.0,15.180178,36.164917,28.749771,-5.8353114,0.0,-19.820005,0.0,-8.929766,0.39748153,-0.080676414,0.0,-0.27402255,0.0,-0.12345897,-9.403704,86529.26,0.0,0.0,9.403704,0.0,0.0,0.0,0.0,-17298.314,44480.082,0.0,7.497209,-0.827635,0.0,-0.827635,0.60845137,0.0,0.0,0.0,2.1530378,12.413097,0.00031420577,0.0,22.645437,fp_3970
70,33.291515,0.000871369,0.0,52.188065,-5.9003415,0.0,4.463548,0.0,15.330716,35.991165,28.193954,-5.9003415,0.0,-19.530561,0.0,-8.663394,0.39167884,-0.081969306,0.0,-0.2713244,0.0,-0.12035445,-9.416958,81737.94,0.0,0.0,9.416958,0.0,0.0,0.0,0.0,-15829.79,43372.855,0.0,7.4019475,-0.83685833,0.0,-0.83685833,0.6330748,0.0,0.0,0.0,2.174389,12.537789,0.00032816292,0.0,23.398884,fp_3970
71,33.61295,0.000909544,0.0,51.498615,-5.961493,0.0,4.637046,0.0,15.47266,35.80416,27.629175,-5.961493,0.0,-19.232393,0.0,-8.39678,0.3858375,-0.0832514,0.0,-0.26857764,0.0,-0.117259845,-9.429995,77223.72,0.0,0.0,9.429995,0.0,0.0,0.0,0.0,-14468.89,42208.36,0.0,7.304161,-0.8455316,0.0,-0.8455316,0.65768236,0.0,0.0,0.0,2.1945212,12.658843,0.00034253986,0.0,24.17386,fp_3970
72,33.921215,0.00094887527,0.0,50.79109,-6.0176845,0.0,4.809571,0.0,15.603582,35.60212,27.056341,-6.0176845,0.0,-18.925177,0.0,-8.131165,0.37998214,-0.08451301,0.0,-0.2657872,0.0,-0.114194945,-9.442705,73064.54,0.0,0.0,9.442705,0.0,0.0,0.0,0.0,-13243.985,40980.61,0.0,7.203811,-0.8535014,0.0,-0.8535014,0.682152,0.0,0.0,0.0,2.2130902,12.774938,0.00035735226,0.0,24.970987,fp_3970
73,34.229866,0.0009893576,0.0,50.068604,-6.0730586,0.0,4.9842334,0.0,15.732447,35.392643,26.47351,-6.0730586,0.0,-18.61086,0.0,-7.862649,0.37399736,-0.08579549,0.0,-0.26291993,0.0,-0.11107745,-9.455512,68961.42,0.0,0.0,9.455512,0.0,0.0,0.0,0.0,-12045.488,39714.953,0.0,7.10134,-0.8613552,0.0,-0.8613552,0.70692474,0.0,0.0,0.0,2.2313673,12.891178,0.00037259815,0.0,25.79089,fp_3970
74,34.51817,0.001031091,0.0,49.343697,-6.12162,0.0,5.154215,0.0,15.844898,35.171406,25.896093,-6.12162,0.0,-18.293388,0.0,-7.602705,0.3681413,-0.08702553,0.0,-0.26006052,0.0,-0.10808077,-9.467761,65346.992,0.0,0.0,9.467761,0.0,0.0,0.0,0.0,-11025.478,38403.332,0.0,6.998524,-0.8682428,0.0,-0.8682428,0.73103356,0.0,0.0,0.0,2.2473166,12.999755,0.0003883152,0.0,26.634224,fp_3970
75,34.81311,0.0010740227,0.0,48.59991,-6.1711287,0.0,5.3284116,0.0,15.959443,34.943882,25.30399,-6.1711287,0.0,-17.96751,0.0,-7.336479,0.3620661,-0.088300556,0.0,-0.25709093,0.0,-0.10497516,-9.480582,61661.1,0.0,0.0,9.480582,0.0,0.0,0.0,0.0,-9987.12,37055.39,0.0,6.893032,-0.8752647,0.0,-0.8752647,0.7557403,0.0,0.0,0.0,2.2635627,13.11083,0.00040448355,0.0,27.501657,fp_3970
76,35.084057,0.0011182976,0.0,47.872135,-6.2131224,0.0,5.4945874,0.0,16.054571,34.710648,24.731705,-6.2131224,0.0,-17.645844,0.0,-7.0858603,0.3562553,-0.089498796,0.0,-0.2541849,0.0,-0.10207041,-9.498282,58514.35,0.0,0.0,9.498282,0.0,0.0,0.0,0.0,-9137.815,35692.438,0.0,6.7898097,-0.8812207,0.0,-0.8812207,0.77930933,0.0,0.0,0.0,2.277055,13.212871,0.00042115775,0.0,28.393883,fp_3970
77,35.362747,0.0011638377,0.0,47.12356,-6.2563157,0.0,5.6655116,0.0,16.152418,34.470745,24.143064,-6.2563157,0.0,-17.314985,0.0,-6.828079,0.35019642,-0.09074819,0.0,-0.25115478,0.0,-0.09904165,-9.516489,55277.68,0.0,0.0,9.516489,0.0,0.0,0.0,0.0,-8264.24,34290.54,0.0,6.683638,-0.887347,0.0,-0.887347,0.8035519,0.0,0.0,0.0,2.290933,13.317827,0.00043830843,0.0,29.311604,fp_3970
78,35.62094,0.0012109098,0.0,46.40047,-6.2932534,0.0,5.8278823,0.0,16.232914,34.230633,23.580048,-6.2932534,0.0,-16.992538,0.0,-6.587508,0.34442902,-0.091924295,0.0,-0.24820662,0.0,-0.09622241,-9.539472,52488.883,0.0,0.0,9.539472,0.0,0.0,0.0,0.0,-7542.303,32901.145,0.0,6.58108,-0.89258593,0.0,-0.89258593,0.8265813,0.0,0.0,0.0,2.3023498,13.415065,0.00045603607,0.0,30.25555,fp_3970
79,35.8842,0.0012593458,0.0,45.660522,-6.330638,0.0,5.993801,0.0,16.314072,33.984196,23.004389,-6.330638,0.0,-16.66233,0.0,-6.342059,0.33845717,-0.09314091,0.0,-0.24514821,0.0,-0.09330895,-9.563457,49664.305,0.0,0.0,9.563457,0.0,0.0,0.0,0.0,-6814.0864,31476.322,0.0,6.4761314,-0.89788824,0.0,-0.89788824,0.8501139,0.0,0.0,0.0,2.3138604,13.514211,0.00047427736,0.0,31.226473,fp_3970
80,36.131138,0.0013093798,0.0,44.949852,-6.363098,0.0,6.1515017,0.0,16.380571,33.740963,22.455877,-6.363098,0.0,-16.342474,0.0,-6.113404,0.33276877,-0.09429337,0.0,-0.24217556,0.0,-0.090593204,-9.581378,47191.14,0.0,0.0,9.581378,0.0,0.0,0.0,0.0,-6200.1743,30082.344,0.0,6.375336,-0.90249217,0.0,-0.90249217,0.872481,0.0,0.0,0.0,2.3232925,13.607209,0.00049312046,0.0,32.225143,fp_3970
81,36.38115,0.0013608792,0.0,44.22731,-6.3954844,0.0,6.3115425,0.0,16.446135,33.492493,21.89898,-6.3954844,0.0,-16.016787,0.0,-5.8821936,0.3269237,-0.09547639,0.0,-0.23911008,0.0,-0.087813616,-9.598684,44719.535,0.0,0.0,9.598684,0.0,0.0,0.0,0.0,-5591.303,28660.492,0.0,6.2728558,-0.9070856,0.0,-0.9070856,0.8951799,0.0,0.0,0.0,2.3325913,13.701364,0.0005125155,0.0,33.25235,fp_3970
82,36.61711,0.0014139486,0.0,43.538124,-6.423703,0.0,6.463153,0.0,16.498472,33.249874,21.37154,-6.423703,0.0,-15.70343,0.0,-5.668111,0.32137775,-0.0965974,0.0,-0.2361427,0.0,-0.085235074,-9.6247,42544.07,0.0,0.0,9.6247,0.0,0.0,0.0,0.0,-5074.4473,27285.572,0.0,6.1751075,-0.9110879,0.0,-0.9110879,0.91668314,0.0,0.0,0.0,2.3400145,13.790229,0.0005325017,0.0,34.30891,fp_3970
83,36.855827,0.001468553,0.0,42.839405,-6.4517694,0.0,6.6166496,0.0,16.549463,33.002758,20.837566,-6.4517694,0.0,-15.38519,0.0,-5.4523754,0.3156943,-0.09774591,0.0,-0.23308945,0.0,-0.08260484,-9.653005,40375.434,0.0,0.0,9.653005,0.0,0.0,0.0,0.0,-4563.405,25887.832,0.0,6.0760064,-0.91506857,0.0,-0.91506857,0.9384539,0.0,0.0,0.0,2.3472466,13.880132,0.0005530661,0.0,35.395668,fp_3970
84,37.081383,0.0015251812,0.0,42.179634,-6.476042,0.0,6.7609086,0.0,16.587646,32.764095,20.336905,-6.476042,0.0,-15.081821,0.0,-5.2550836,0.31035352,-0.09882833,0.0,-0.23015776,0.0,-0.08019577,-9.686052,38475.117,0.0,0.0,9.686052,0.0,0.0,0.0,0.0,-4132.7417,24554.197,0.0,5.98243,-0.91851115,0.0,-0.91851115,0.95891446,0.0,0.0,0.0,2.352662,13.965077,0.0005743926,0.0,36.513477,fp_3970
85,37.31059,0.0015834927,0.0,41.50926,-6.500364,0.0,6.9073834,0.0,16.624922,32.520782,19.828735,-6.500364,0.0,-14.773138,0.0,-5.0555983,0.30486253,-0.09994169,0.0,-0.22713381,0.0,-0.07772873,-9.720595,36566.73,0.0,0.0,9.720595,0.0,0.0,0.0,0.0,-3703.0676,23197.014,0.0,5.8873487,-0.92196083,0.0,-0.92196083,0.9796893,0.0,0.0,0.0,2.3579493,14.051396,0.0005963531,0.0,37.663235,fp_3970
86,37.5265,0.0016437086,0.0,40.885376,-6.5210295,0.0,7.0432315,0.0,16.649105,32.288857,19.359472,-6.5210295,0.0,-14.482673,0.0,-4.876799,0.29978564,-0.10097957,0.0,-0.22426735,0.0,-0.0755183,-9.7638235,34916.04,0.0,0.0,9.7638235,0.0,0.0,0.0,0.0,-3348.2195,21924.375,0.0,5.7988625,-0.9248919,0.0,-0.9248919,0.998957,0.0,0.0,0.0,2.361379,14.13271,0.00061903073,0.0,38.845848,fp_3970
87,37.746098,0.001705729,0.0,40.252422,-6.5417585,0.0,7.181006,0.0,16.672222,32.052826,18.883871,-6.5417585,0.0,-14.187544,0.0,-4.696328,0.29457423,-0.10204652,0.0,-0.22131503,0.0,-0.07325919,-9.809429,33255.918,0.0,0.0,9.809429,0.0,0.0,0.0,0.0,-2993.5242,20632.387,0.0,5.7090893,-0.92783195,0.0,-0.92783195,1.0184978,0.0,0.0,0.0,2.3646576,14.215412,0.000642388,0.0,40.06226,fp_3970
